id,title,published,detail,keywords
178D76A4F6E5CD0D61373E686DCF3405,Supervisor Metalmecánico,31 de enero,"Supervisor Metalmecánico CCG Construcción, consultoría y gerencia, Piura, Piura Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo S/. 2.000,00 (Mensual) Contrato por Obra Determinada o Servicio Específico Tiempo completo Requisitos:* Profesional de ingeniería civil, metalmecánica o carreras afines* Experiencia en fabricación y habilitación de estructuras metálicas* Experiencia en líneas de proceso* Experiencia mínima 3 años en cargos similaresBeneficios:* Ingreso a planilla desde el primer día* Beneficios de acuerdo a ley* Oportunidades de crecimiento personal* Buen ambiente laboral Requerimientos Educación mínima: Técnico3 años de experienciaDisponibilidad de viajar: NoDisponibilidad de cambio de residencia: No 31 de enero Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de CCG Construcción, consultoría y gerencia, + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de CCG Construcción, consultoría y gerencia, Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio Empresa constructora con amplio trayectoria, dedicada a la construcción, consultoría y gerencia de proyectos de construcción en general, a nivel nacional-",
8FF0C139C0816FE261373E686DCF3405,Administrador Senior,30 de enero,"Administrador Senior Oficina Huachipa VyP MINING Lurigancho, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo Contrato por Obra Determinada o Servicio Específico Tiempo completo VYP MINING S.A.C., Empresa especializada en el mantenimiento y operaciones de plantas concentradoras, ejecución de proyectos de construcción industrial que incluyen montajes electromecánicos, obras civiles, fabricaciones estructurales; así mismo el desarrollo de ingeniería a distinto nivel. Se encuentra en búsqueda de: ADMINISTRADOR GENERAL DE PROYECTOS.REQUISITOS:* Titulado de la carrera de Administración, Industrial y/o afines.* Experiencia en empresas metalmecánicas y en Proyectos electromecánicos Minería.* Experiencia 05 años en proyectos mineros.* Experiencia realizando seguimiento, monitoreo, evaluación de la gestión y actividades administrativas de los proyectos en ejecución.* Experiencia en supervisión de proceso de afiliación e inducción del personal, entre otros.* Preferencia contar con licencia A2B* Contar con disponibilidad de viaje a provincias de forma esporádica.* Disponibilidad para laborar en oficinas Huachipa – Lima * Sólidos conocimientos en: - OFFICE (Excel avanzado). - INGLES TECNICO (Básico). Requerimientos Educación mínima: Universitario5 años de experienciaEdad: entre 30 y 45 añosConocimientos: Microsoft Excel, Microsoft Outlook, Microsoft WordDisponibilidad de viajar: SiDisponibilidad de cambio de residencia: Si 30 de enero Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de VyP MINING + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de VyP MINING Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio V y P MINING S.A.C., es una empresa Peruana, especializada en ejecución de proyectos para los sectores de Minería, Petróleo, Industria, entre otros; ofrece sus servicios a todas las empresas del país, poniendo a disposición de sus clientes, un equipo de profesionales y técnicos especializados y de gran experiencia comprobada; disponemos de una flota de equipos de última generación, la cual cuenta con los más altos estándares de mantenimiento.",
449E6D835FF61DAA61373E686DCF3405,Ingeniero de Oficina  Tecnica,30 de enero,"Ingeniero de Oficina Tecnica Experiencia en Edificaciones Nolt Ingenieros Sac Chorrillos, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo Contrato por Obra Determinada o Servicio Específico Tiempo completo FUNCIONES PRINCIPALES:• Elaborar las valorizaciones de obra mensuales para la aprobación del Residente de obr • Elaborar y sustentar los presupuestos de adicionales o deductivos de obra para la aprobación de oficina central. • Elaborar los cómputos métricos para control de productividad. • Elaborar el paquete de documentos de su área que formará parte del Informe Final y será entregado a oficina Central. • Supervisar y verificar la correcta ejecución en campo de los ""diseños"" y las modificaciones realizadas en el proyecto. • Elaborar las consultas técnicas al Cliente, basadas en el análisis de planos y especificaciones técnicas. • Control documentario de planos, EE.TT., presupuestos, RFI´s, cartas, etc. • Analizar los documentos del Contrato (Contrato, planos, memoria descriptiva, especificaciones técnica, absolución de consultas, excepciones y otros). • Elaborar los metrados, análisis de precios unitarios y presupuesto • Participar del desarrollo de ingeniería y los entregables en función a los compromisos contractuales • Verificar o determinar el impacto de las modificaciones en el proyecto. • Diseños complementarios para la ejecución del proyecto. • Analizar y elaborar croquis de planos de detalles (acero, concreto, estructuras metálicas, etc.) • Apoyar en la elaboración de las valorizaciones, adicionales, ampliaciones de plazo. • Preparar planos a campo para ejecución. • Asistir técnicamente al equipo de dirección del proyecto y a los supervisores de terrenos. • Liquidación de obra conjuntamente con el residente. • Realizar funciones afines al cargo que asigne la jefatura. REQUISITOS MÍNIMOSEDUCACIÓN: INGENIERO CIVIL GRADO TITULADO/BACHILLERCOMPLEMENTARIA:MsProject NIVEL INTERMEDIOLean Construction NIVEL INTERMEDIOAutacad NIVEL INTERMEDIOS10 Modulos de presupuesto y Gerencia Proyectos NIVEL INTERMEDIOOffice NIVEL INTERMEDIOEXPERIENCIA MÍNIMA: 2 años como Residente en Obras de Edificaciones.CONOCIMIENTOS:Conocimientos en metrados y valorizaciones, conocimiento en Gestión de Proyectos, conocimiento a nivel básico de constructibilidad,conocimientos en lean construction(LOOK AHEAD, TREN DE ACTIVIDADES , PORCENTAJE DE PLAN CUMPLIDO ).OBRA EN PROVINCIA DISPONIBILIDAD INMEDIATA Requerimientos Educación mínima: Universitario2 años de experienciaDisponibilidad de viajar: SiDisponibilidad de cambio de residencia: Si 30 de enero (actualizada) Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de Nolt Ingenieros Sac + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de Nolt Ingenieros Sac Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio Nolt Ingenieros SAC es una empresa de ingeniería y construcción especializada en obras civiles, edificaciones y remodelaciones integrales para clientes corporativos públicos y privados.",
A7D481140FD4215F61373E686DCF3405,Ingeniero Residente,29 de enero,"Ingeniero Residente Experiencia en Edificaciones Nolt Ingenieros Sac Lima, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo Contrato por Obra Determinada o Servicio Específico Tiempo completo DESCRIPCION DEL PUESTO:El Ingeniero residente es el encargado de dirigir la ejecución de la obra, conforme a los planos y especificaciones técnicas establecidas en el proyecto de obra dentro de los tiempos propuestos en la planificación. Ejerce autoridad y delega funciones al personal a cargo (Ingeniero de Oficina Técnica, Ingeniero de Producción, Responsable Qa/Qc, Prevencionista de riesgo, Ingeniero Especialistas Administrador de Obra)FUNCIONES PRINCIPALES:.Manejar la aprobación de los cambios en el alcance del proyecto, avaladas con la emisión de consultas técnicas al cliente.Garantizar, supervisar y gestionar el correcto funcionamiento del proyecto, en Costos, Tiempos y Calidad.Elaborar junto con la Oficina Técnica la programación y Master Plan inicial de obra para la aprobación del Gerente del Proyecto.Elaborar junto con la OT el plan de trabajo de Obra.Elaborar la Programación Meta del Proyecto (Diagrama Gantt), considerar rendimientos y tiempos en base a la experiencia..Analizar e interpretar los siguientes documentos contractuales: Planos, .Especificaciones técnicas, Procedimientos.Realizar la admnistracion del contrato de obra n todo el proceso de ejecucion del proyecto, generar alertas y tomas desiciones para el correcto cierre del proyecto.Dirigir y controlar al personal de obra dentro de las normas de calidad, medio ambiente, salud y seguridad en el trabajo..Verificar que los subcontratistas elegidos por la OT sean de acuerdo al alcance del proyecto y cuente con los contratos formales previo al inicio de sus actividades.Realizar y supervisar junto al área de producción : La sectorización de obra y tren de actividades, Loook ahead del proyecto, análisis de restricciones, programaciones semanales , programaciones diarias, reporte de PPC semanal , informe semanal de productividad.Elaborar el cronograma de adquisiciones y de contratación de sub contratistas.Revisar y complementar todo lo necesario para el informe mensual de costo..Coordinar y aprobar con el cliente el informe mensual y la aprobación de valorizaciones en los plazos adecuados para mantener el flujo económico del proyecto.Liderar, Supervisar, controlar y evaluar el cumplimiento de las funciones y responsabilidades del personal a su cargo..Participar en las reuniones Semanales de Obra con el cliente y la .Supervisión presentando los avances de obra.Coordinar la recepción de la obra con el cliente y firmar el acta correspondiente.Presentar la liquidación de obra en el momento oportuno y conciliarla con la supervisión y el cliente.Autorizar, controlar, y evaluar las compras por caja directa o caja chica..Llenado del cuaderno de Obra.Respetar y tomar conocimiento de las leyes, decretos, normas vigentes para el proyecto.Cualquier otra responsabilidad que le sea asignada por su jefe inmediato.REQUISITOS MÍNIMOSEDUCACIÓN: INGENIERO CIVIL GRADO TITULADO- COLEGIADOCOMPLEMENTARIA:MsProject NIVEL INTERMEDIOLean Construction NIVEL INTERMEDIOAutacad NIVEL INTERMEDIOS10 Modulos de presupuesto y Gerencia Proyectos NIVEL INTERMEDIOOffice NIVEL INTERMEDIOEXPERIENCIA MÍNIMA: 3 años como Residente en Obras de Edificaciones. Preferencia en OFICINASCONOCIMIENTOS:Indispensables en lean constructionElaboración de Sectorizaciones y Tren de Actividades ,Look Ahead,Control de Programación Semanal , tres Semanas , PPC, Informe de Productividad (ISP),porcentaje de Plan Cumplido.OBRA EN LIMADISPONIBILIDAD INMEDIATA Requerimientos Educación mínima: Universitario3 años de experienciaDisponibilidad de viajar: SiDisponibilidad de cambio de residencia: Si 29 de enero (actualizada) Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de Nolt Ingenieros Sac + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de Nolt Ingenieros Sac Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio Nolt Ingenieros SAC es una empresa de ingeniería y construcción especializada en obras civiles, edificaciones y remodelaciones integrales para clientes corporativos públicos y privados.",
8B4A70840345DB5861373E686DCF3405,Ingeniero de Producción,29 de enero,"Ingeniero de Producción Experiencia en Edificaciones Nolt Ingenieros Sac Chorrillos, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo Contrato por Obra Determinada o Servicio Específico Tiempo completo DESCRIPCIÓN DE PUESTO:El Jefe de Producción es el encargado de dirigir y coordinar todos los recursos productivos en las obras, velando por el cumplimiento de los estándares de calidad costes y seguridad.Ejerce autoridad, Coordina y delega trabajos con Contratistas, Personal de casa y Almacén. FUNCIONES ESPECIFICAS / RESPONSABILIDADES: • Asistir al residente en la correcta ejecución de las labores operativas en campo y manejo del personal operativo del Proyecto a cargo (aspectos técnicos y administrativos). • En coordinación con el Residente elaborar el plan diario de la Obra y/o Proyecto, el cual se desprende de la programación semanal (Look ahead) para cumplir con las actividades programada de acuerdo a las especificaciones técnicas requeridas, los plazos establecidos y los objetivos planteados. • Verificar el dimensionamiento de las cuadrillas en campo para tener índices de productividad adecuados• Elaborar verificar y controlar el tren de actividades priorizando el flujo del proyecto, detectando restricciones, optimizando las actividades del tren de actividades, con el objetivo de mantener el ritmo de trabajo evitando espacios de no productividad del personal obrero• Realizar informe de productividad de las partidas de obra basándose en la Curva de Producción y el ISP • Realizar la programación semanal del proyecto en concordancia con el Look a ahead y el tren de actividades • Determinar el Porcentaje de Plan Cumplido semanal (PPC) y controlar que se mantenga arriba del 90 % durante todo el proyecto • Realizar las coordinaciones necesarias con los responsables de las áreas de calidad y seguridad con el fin de asegurar el cumplimiento de las normas de seguridad, así como el aseguramiento y control de la calidad. • Administrar el personal y realizar la distribución de tareas y equipos de trabajo, buscando el cumplimiento de la programación • Controlar el óptimo uso de los recursos materiales, humanos, técnicos y administrativos dentro de la ejecución de una obra. • Preparar los Metrados para las valorizaciones semanales de los subcontratistas. • Planificar y realizar el requerimiento de materiales y equipos necesarios a almacén. • Planificar y realizar el requerimiento de mano de obra especializada cuando sea necesario. • Levantar las observaciones y no conformidades solicitadas por el área de calidad o supervisión. • Organizar la desmovilización del personal, equipos y materiales al término de la obra. • Preparar y enviar las programaciones semanales de concreto • Realizar junto el área de oficina Técnica los pedidos de los materiales necesarios para la obra.REQUISITOS- Bachiller o Título en Ingeniería Civil- Diplomados o Maestrías en Gestión de Proyectos,- Nivel Intermedio de MsProject, Lean Construction, Autocad y S10 Módulos de Presupuesto y Gerencia Proyectos- Experiencia mínima, 2 años en puestos similaresCONOCIMIENTOS:Indispensables en lean constructionElaboración de Sectorizaciones y Tren de Actividades ,Look Ahead,Control de Programación Semanal , tres Semanas , PPC, Informe de Productividad (ISP),porcentaje de Plan Cumplido.OBRA EN PROVINCIADISPONIBILIDAD INMEDIATAIndicar en CV Expectativa SalarialTipo de puesto: Tiempo completo, Por contratoDuración del contrato: 7 mesesFecha límite para postularse: 30/12/2022Fecha de inicio prevista: 02/01/2023 Requerimientos Educación mínima: Universitario2 años de experienciaDisponibilidad de viajar: SiDisponibilidad de cambio de residencia: Si 29 de enero (actualizada) Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de Nolt Ingenieros Sac + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de Nolt Ingenieros Sac Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio Nolt Ingenieros SAC es una empresa de ingeniería y construcción especializada en obras civiles, edificaciones y remodelaciones integrales para clientes corporativos públicos y privados.",
8A61280F33A38FAA61373E686DCF3405,Asistente Metrador y Presupuestos Sistema Sellos Cortafuego,27 de enero,"Asistente Metrador y Presupuestos Sistema Sellos Cortafuego Powers Peruana SAC La Victoria, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo S/. 1.200,00 (Mensual) Contrato por Necesidades del Mercado Tiempo completo Powers Peruana: Empresa con más de 15 años de presencia en el mercado, dirigida a los profesionales de la construcción, minería y mantenimiento. Nos especializamos en línea de sellos cortafuego, anclajes químicos y mecánicos, herramientas eléctricas en general y consumibles. Contamos con un soporte de ingenieros calificados para obtener soluciones profesionales a medida de sus necesidades, asesoría al 100% en la elección de los mejores productos, los cuales son certificados y de calidad. Nos encontramos en la búsqueda de un Asistente de Ingeniero que demuestre su potencial y habilidades, dispuesto a asumir nuevos retos, por lo que te invitamos a ser parte de nuestro equipo de trabajo y conseguir el éxito profesional que deseas. Requisitos: • Estudiantes universitarios de últimos ciclos o recién egresados de las carreras de ingeniería civil o arquitectura. • Manejo de AutoCAD (AVANZADO).• Conocimiento de elaboración de metrados y presupuestos de todas las especialidades. • Conocimiento de lectura de planos.• Experiencia mínima de 06 meses. • Manejo de herramientas office nivel intermedio. • Manejo de inglés: LECTURA nivel intermedio.Funciones: • Metrado y presupuesto de instalaciones de sello cortafuego. • Elaboración y lectura de planos y relacionados. • Elaboración de cronogramas de obra, metrados, entendimiento de planos y manejo de AutoCAD, y manejo de herramientas office (Excel). • Apoyo en la elaboración de documentación antes, durante y al término de los proyectos ejecutados. • Aporte para la mejora en el proceso de presupuestos y reporte de pendientes y avance. • Trabajo de proyectos simultáneamente. • Trabajo en oficina, visitas esporádicas a obras. • Apoyo en consultas técnicas al equipo de ventas. Beneficios: • Oportunidad de Crecimiento Profesional • Sueldo fijo + Bonos por obra• Ingreso a Planilla • Seguro Vida Ley• Beneficios de ley• Agradable ambiente laboral Requerimientos Educación mínima: UniversitarioMenos de 1 año de experienciaIdiomas: Inglés Edad: entre 25 y 35 añosConocimientos: Microsoft Outlook, AutoCAD, Microsoft OfficeDisponibilidad de viajar: NoDisponibilidad de cambio de residencia: No 27 de enero (actualizada) Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de Powers Peruana SAC + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de Powers Peruana SAC Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio Empresa con más de 15 años de presencia en el mercado, dirigida a los profesionales de la construcción, minería y mantenimiento. Nos especializamos en línea de sellos cortafuego, anclajes químicos y mecánicos, herramientas eléctricas en general y consumibles.Contamos con un soporte de ingenieros calificados para obtener soluciones profesionales a medida de sus necesidades, asesoría al 100% en la elección de los mejores productos, los cuales son certificados y de calidad. Salarios Asesor/a de ventas Media salarial S/. 1.340 /mes 5 salarios 2 salarios 3 salarios Media salarial S/. 1.200 S/. 1.500 Mostrar los 1 salarios",for_graduates
6545C931F31CE81461373E686DCF3405,Dibujante de planos,26 de enero,"Dibujante de planos Estudio de arquitectura MID Arquitectos Yanahuara, Arequipa Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo S/. 1.200,00 (Mensual) Contrato por Obra Determinada o Servicio Específico Tiempo completo PROPÓSITO O FINALIDAD DEL PUESTO: Realizar dibujos especializados de ingeniería y arquitectura, diseñando planos, mapas, gráficos, cuadros y demás dibujos, a fin de contribuir con el desarrollo de los proyectos de las diferentes áreas.FUNCIONES PRINCIPALES:1. Dibujar planos arquitectónicos, mecánicos, eléctricos, civiles, topográficos, artísticos y de ingeniería en general, utilizando para su elaboración software especializado.2. Utilizar base de datos y programas auxiliares para traslado de información relacionada con dibujo, interpretación de datos y de coordenadas, poligonales, curvas de nivel, perfiles, cortes, dibujo tridimensional, isométricos y detallados.3. . Realizar cálculos matemáticos usando instrumentos y tablas de ingeniería con el fin de determinar, entre otras características, cálculos de materiales, volúmenes, escalas, dimensiones y superficies.4. Colaborar en la recolección de datos de campo para el diseño de obras, actualizaciones de planos, diagramas y bosquejos.5. . Leer e interpretar libretas topográficas, realizar cálculos topográficos para corrección de planos, cálculos de movimientos de tierra, volúmenes de concreto y otros.6. Realizar cualesquiera otras actividades inherentes al cargo y que le sean asignadas por su superior inmediato.CONOCIMIENTOS ESPECIFICOS:• Para el desempeño del puesto se requiere capacidad analítica y creatividad.• Técnicas y representación de dibujo• Manejo de AutoCAD nivel avanzado.• Conocimiento de Sketchup (intermedio/avanzado).• Conocimiento REVIT básico (no excluyente). Requerimientos Educación mínima: Técnico1 año de experienciaEdad: entre 20 y 50 añosConocimientos: AutoCADDisponibilidad de viajar: NoDisponibilidad de cambio de residencia: No 26 de enero Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de MID Arquitectos + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de MID Arquitectos Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio Somos un estudio de Arquitectos que se caracteriza por preservar el entorno arquitectonico de los espacios. Estamos enfocados en valorar la arquitectura original y aplicar remodelaciones que vayan en armonia con lo natural y genuino.Diseñamos espacios de acuerdo a la necesidad de cada cliente caracterizados por su funcionalidad, flexibilidad y originalidad.",
2E640EA3B402BD2D61373E686DCF3405,Prevencionista de Riesgos,10 de enero,"Prevencionista de Riesgos Contratatista de IIEE IISS y ACI CCLL Santiago De Surco, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo Contrato por Obra Determinada o Servicio Específico Tiempo completo FORMACION Y CONOCIMIENTOS· Bachiller en ingeniería industrial, ingeniería de seguridad y salud ocupacional (mínimo: Técnico titulado en construcción civil)· MINIMO: Curso de prevención de riesgos laborales, seguridad y salud en el trabajo, seguridad, salud ocupacional y medio ambiente· DESEABLE: Diplomado en Prevención de Riesgos Laborales y/o similares· Excel intermedio· Autocad intermedioHABILIDADES· Liderazgo· Capacidad de persuasión· Habilidad de oratoriaEXPERIENCIA· Dos años como prevencionista de riesgosFUNCIONES Y RESPONSABILIDADES· Capacitar al personal (charlas diarias, inducción hombre nuevo, simulacros, cursos de seguridad)· Coordinar el ingreso del personal con el cliente.· Supervisar los frentes de trabajo.· Ejecutar todos los programas establecidos en el Plan de Seguridad de Obra.· Atención e investigación de los accidentes de trabajo.· Levantar las observaciones de campo en el tiempo previsto.· Control documentario (Póliza SCTR, AST, Check List, charla diaria, charla de inducción, etc.)· Control del suministro de Epps y Uniformes.· Asistencia puntual al lugar de trabajo.· Uso correcto del uniforme de trabajo· Orden y limpieza en el puesto de trabajo· Cumplimiento de Normas de Seguridad· Cumplir con las responsabilidades indicadas en los documentos del Sistema Integrado de Gestión de la empresa Requerimientos Educación mínima: Universitario2 años de experienciaEdad: entre 23 y 33 añosConocimientos: Microsoft Excel, AutoCAD, Comunicación y persuasión, Hablar en público, Liderazgo, Negociación, Gestión de personal, Salud ocupacionalDisponibilidad de viajar: NoDisponibilidad de cambio de residencia: No Hace más de 30 días Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de CCLL + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de CCLL Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio Empresa de Servicios dedicada a realizar mantenimientos de bombas contra incendio, bombas de agua, redes de suministro, tableros eléctricos, además de instalaciones de Agua contra Incendio, instalaciones Electricas y Sanitarias en edificaciones",for_graduates
0DEC1B8CE5A3360961373E686DCF3405,topógrafo cadista,Más de 30 días,"topógrafo cadista con experiencia RICARDO PALMA Surquillo, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo S/. 1.800,00 (Mensual) Contrato por Necesidades del Mercado Tiempo completo tecnico topografo-cadista, diseño de planos en manejo de los programas de civil 3d, arcgys, autocad, etc. experiencia a nivel de ingenieria. trabajo en oficina del distrito de surquillo. horario de lunes a viernes. Requerimientos Educación mínima: Técnico2 años de experienciaIdiomas: Español Edad: entre 20 y 30 añosConocimientos: Microsoft OfficeDisponibilidad de viajar: SiDisponibilidad de cambio de residencia: No Hace más de 30 días Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de RICARDO PALMA + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de RICARDO PALMA Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio SERVICOS DE ELABORACION DE PLANOS EN GENERAL A NIVEL DE CONSTRUCON VIVIENDA E INGENIERIA, SERVICIOS DE TOPOGRAFIA. USO DE PROGRAMAS COMO EL CIVIL 3D PARA LA ELABORACION DE PLANOS",
8107F98F0E114A3F61373E686DCF3405,Ingeniero,Más de 30 días,"Ingeniero Producción y Calidad SERVIOBRAS La Molina, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo Contrato de Temporada Tiempo completo Presencial y remoto Ingeniero civil colegiado con experiencia mínima de 2 añosExperiencia de campo en obras de construcción. Disponibilidad para viajar a provincia en viajes de supervisión o como ingeniero residente.Manejo de Excel y AutoCAD. Requerimientos Educación mínima: Universitario2 años de experienciaDisponibilidad de viajar: SiDisponibilidad de cambio de residencia: No Hace más de 30 días Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de SERVIOBRAS + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de SERVIOBRAS Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio SERVIOBRAS nace en el año 2010 como resultado de unapermanente búsqueda de nuevos horizontes, visualizando unaoportunidad importante de desarrollar una empresa que presteservicios especializados para la construcción en el Perú,especialmente en el rubro de impermeabilización y reparación defiltraciones.",
C1B35CB15550FEA061373E686DCF3405,Ingeniero Junior / Almacenero / Operarios de mantenimiento,Más de 30 días,"Ingeniero Junior / Almacenero / Operarios de mantenimiento IMAB SOLUTIONS Villa El Salvador, Lima Postularme Whatsapp Facebook Twitter Copiar enlace Recibir ofertas similares Imprimir Denunciar empleo Contrato por Inicio o Incremento de Actividad Tiempo completo IMAB SOLUTIONS SAC dedicada al alquiler, montaje y desmontaje de andamios, se encuentra en la búsqueda de:1. UN (1) INGENIERO JUNIOR 2. UN (1) ALMACENERO3. DOS (2) OPERARIOS DE MANTENIMIENTO 1) INGENIERO JUNIORA) REQUISITOS:- Bachiller o egresado de las carreras de ingeniería civil o ingeniería mecánica- Experiencia mínima de 2 años como ingeniero de diseño- No contar con antecedentes policiales y penales- Conocimientos de autocad, inventor, solidworks y office avanzado- Experiencia en gestión de proyectos- Disponibilidad para viajar- De preferencia con licencia de conducir A-IB) FUNCIONES:- Realizar las visitas técnicas a las diferentes obras para recabar información.- Desarrolla los diseños de ingeniería, memorias de cálculos, informes, entre otros.- Lectura de planos.- Ordenamiento de expedientes técnicos.- Apoyo al ingeniero de proyectos en el inicio, desarrollo y cierre del proyecto.- Mantener organizado los archivos digitales de los planos realizados.2) ALMACENERO A) REQUISITOS:- Bachiller o egresado de las carreras de ingeniería industrial, administración, computación o similares- Experiencia mínima de 4 años en el puesto- No contar con antecedentes policiales y penales- Conocimientos de administración de almacenes en el sector de construcción y metalmecánica- Conocimiento de materiales y equipos del sector- Conocimiento de operaciones de almacén y logísticaB) FUNCIONES:- Llevar a cabo el despacho de los materiales y herramientas para la obra.- Realizar inventarios programados según los procedimientos de la compañía.- Realizar la lista de requerimientos semanales de materiales y herramientas, solicitadas por las diversas áreas de la obra- Verificar el stock de los materiales de acuerdo a los registros de movimientos de cada ítem, según las notas de ingreso y salida- Mantener actualizados los sistemas de registros de los equipos según su nivel de uso o estado.- Realiza reportes diarios de entrada y salida del material del almacén.3) OPERARIOS DE MANTENIMIENTO A) REQUISITOS:- Secundaria Completa- Con o sin experiencia en el rubro- No contar con antecedentes policiales y penalesB) FUNCIONES:- Estiba, desestiba, montaje, desmontaje, modificación, replanteo, clasificación, verificación, limpieza, mantenimiento, almacenaje, conteo, picking y conservación de equipo de andamiaje.C) CONDICIONES DETRABAJO:- Horario: Lunes a viernes 8:00 am- 6:00 pm y los sábados de 8:00 am- 12:00 pm- Ingreso a planilla con todos los beneficios de ley- Capacitación permanenteNota: Indicar en el asunto al puesto que postula. Requerimientos Educación mínima: Educación SecundariaLicencias de conducir: A-I Disponibilidad de viajar: SiDisponibilidad de cambio de residencia: NoPersonas con discapacidad: Sí Hace más de 30 días Postularme Imprimir Denunciar empleo Recibir ofertas similares Acerca de IMAB SOLUTIONS + Seguir Volver a enviar Dejar de seguir ¡No te pierdas ninguna oportunidad! Recibe notificaciones nuevas de IMAB SOLUTIONS Formato incorrecto Contraseña incorrecta He leído y acepto aviso legal y la política de privacidad Obligatorio IMAB SOLUTIONS SAC es una empresa cuya principal actividad es la de alquiler y montaje de andamio multidireccional. Trabajamos para los rubros: Industria, Minería, Energía y Construcción.",for_graduates
